"Date","Route","Time","Day","Incident","Direction","Vehicle","delay"
"2024/8/19","11",20:43:00,"Monday","Mechanical","S",8782,1
"2024/8/19","133",21:52:00,"Monday","Mechanical","N",3475,1
"2024/8/19","35",22:02:00,"Monday","Operations - Operator","N",1115,1
"2024/8/19","89",22:06:00,"Monday","Security","W",8380,1
"2024/8/19","112",22:08:00,"Monday","Mechanical","S",8130,1
"2024/8/19","900",22:10:00,"Monday","Diversion",NA,0,0
"2024/8/19","32",22:13:00,"Monday","Vision","E",7240,1
"2024/8/19","939",22:13:00,"Monday","Collision - TTC","N",9209,0
"2024/8/19","7",22:20:00,"Monday","Mechanical","S",8348,1
"2024/8/19","927",22:23:00,"Monday","Diversion","S",3640,0
"2024/8/19","102",22:40:00,"Monday","Emergency Services",NA,3428,1
"2024/8/19","85",23:42:00,"Monday","Mechanical","W",3533,1
"2024/8/19","26",00:03:00,"Monday","Mechanical","N",3316,1
"2024/8/19","36",00:37:00,"Monday","Cleaning - Unsanitary","E",9117,1
"2024/8/19",NA,00:38:00,"Monday","Security","N",8864,1
"2024/8/19","11",00:55:00,"Monday","Diversion",NA,0,1
"2024/8/19","29",01:03:00,"Monday","Operations - Operator","N",1129,1
"2024/8/19","89",01:11:00,"Monday","Vision",NA,7054,1
"2024/8/19","108",01:13:00,"Monday","Mechanical","S",1340,1
"2024/8/20","85",02:05:00,"Tuesday","Mechanical",NA,3436,1
"2024/8/20","300",02:07:00,"Tuesday","Operations - Operator","S",3327,0
"2024/8/20","116",02:15:00,"Tuesday","Security","E",3468,1
"2024/8/20","36",02:21:00,"Tuesday","Operations - Operator",NA,9124,1
"2024/8/20","300",02:22:00,"Tuesday","Diversion","E",3327,1
"2024/8/20","63",02:26:00,"Tuesday","Emergency Services","N",3466,0
"2024/8/20","300",02:30:00,"Tuesday","General Delay",NA,0,0
"2024/8/20","352",02:48:00,"Tuesday","Diversion","E",3560,1
"2024/8/20","300",03:06:00,"Tuesday","Operations - Operator","S",8577,1
"2024/8/20","329",03:10:00,"Tuesday","Operations - Operator","N",8601,1
"2024/8/20","353",03:51:00,"Tuesday","Security","S",3137,0
"2024/8/20","52",04:50:00,"Tuesday","Cleaning - Unsanitary","W",8868,1
"2024/8/20","300",04:54:00,"Tuesday","Security",NA,8132,0
"2024/8/20","300",04:57:00,"Tuesday","Emergency Services","E",3104,0
"2024/8/20","300",05:01:00,"Tuesday","Emergency Services","W",1299,1
"2024/8/20","300",05:06:00,"Tuesday","Security",NA,8427,0
"2024/8/20","52",05:18:00,"Tuesday","Mechanical",NA,3638,1
"2024/8/20","15",05:26:00,"Tuesday","Mechanical",NA,3356,1
"2024/8/20","953",05:46:00,"Tuesday","Operations - Operator",NA,9093,1
"2024/8/20","15",05:54:00,"Tuesday","Operations - Operator",NA,0,1
"2024/8/20","85",05:55:00,"Tuesday","Mechanical","W",3533,1
"2024/8/20","165",05:56:00,"Tuesday","Mechanical","W",8901,1
"2024/8/20","53",06:00:00,"Tuesday","Mechanical",NA,9234,1
"2024/8/20","924",06:06:00,"Tuesday","Mechanical","N",8520,1
"2024/8/20","924",06:06:00,"Tuesday","Mechanical",NA,8520,1
"2024/8/20","73",06:14:00,"Tuesday","Operations - Operator",NA,3325,1
"2024/8/20","47",06:23:00,"Tuesday","Operations - Operator","N",7060,1
"2024/8/20","47",06:23:00,"Tuesday","Operations - Operator",NA,3503,1
"2024/8/20","320",06:28:00,"Tuesday","Security",NA,8669,0
"2024/8/20","14",06:28:00,"Tuesday","Mechanical",NA,8512,1
"2024/8/20","61",06:30:00,"Tuesday","Mechanical","N",7049,1
"2024/8/20","47",06:31:00,"Tuesday","Security",NA,7039,1
"2024/8/20","24",06:31:00,"Tuesday","Mechanical","S",8483,1
"2024/8/20","73",06:34:00,"Tuesday","Mechanical",NA,8164,1
"2024/8/20","47",06:34:00,"Tuesday","Diversion",NA,7011,1
"2024/8/20","600",06:34:00,"Tuesday","Operations - Operator",NA,0,1
"2024/8/20","47",06:41:00,"Tuesday","Diversion",NA,0,1
"2024/8/20","73",06:43:00,"Tuesday","Mechanical",NA,8164,1
"2024/8/20","996",06:48:00,"Tuesday","Cleaning - Unsanitary",NA,3555,0
"2024/8/20","63",06:52:00,"Tuesday","Diversion","S",8389,1
"2024/8/20","165",07:11:00,"Tuesday","Operations - Operator",NA,8907,1
"2024/8/20","61",07:16:00,"Tuesday","Mechanical","N",7049,1
"2024/8/20","52",07:27:00,"Tuesday","Security","W",1372,1
"2024/8/20","168",07:35:00,"Tuesday","Mechanical","S",3739,1
"2024/8/20","44",07:36:00,"Tuesday","Operations - Operator",NA,3327,1
"2024/8/20","36",07:39:00,"Tuesday","Mechanical","W",8869,1
"2024/8/20","7",07:44:00,"Tuesday","Mechanical","S",9010,1
"2024/8/20","47",07:46:00,"Tuesday","Operations - Operator",NA,7060,0
"2024/8/20","96",07:50:00,"Tuesday","Mechanical","S",1387,1
"2024/8/20","34",08:06:00,"Tuesday","Operations - Operator",NA,0,1
"2024/8/20","52",08:15:00,"Tuesday","Mechanical","N",3704,1
"2024/8/20","116",08:17:00,"Tuesday","Operations - Operator","E",1236,1
"2024/8/20","66",08:18:00,"Tuesday","Operations - Operator","S",3354,1
"2024/8/20","72",08:20:00,"Tuesday","Collision - TTC","S",8549,1
"2024/8/20","953",08:39:00,"Tuesday","Mechanical","W",9095,1
"2024/8/20","44",08:42:00,"Tuesday","Diversion","N",8194,1
"2024/8/20","44",08:58:00,"Tuesday","Diversion","N",3344,1
"2024/8/20","44",08:59:00,"Tuesday","Collision - TTC","N",8300,0
"2024/8/20","131",09:00:00,"Tuesday","Vision","N",1679,1
"2024/8/20","52",09:08:00,"Tuesday","Security","W",1362,1
"2024/8/20","102",09:10:00,"Tuesday","Operations - Operator","N",3425,1
"2024/8/20","26",09:15:00,"Tuesday","Diversion","W",8318,1
"2024/8/20","35",09:15:00,"Tuesday","Cleaning - Unsanitary",NA,1035,1
"2024/8/20","89",09:21:00,"Tuesday","Emergency Services",NA,3538,1
"2024/8/20","114",09:33:00,"Tuesday","General Delay","W",8475,0
"2024/8/20","44",09:49:00,"Tuesday","Vision",NA,3344,1
"2024/8/20","70",09:53:00,"Tuesday","Mechanical","E",8571,1
"2024/8/20","63",09:57:00,"Tuesday","Mechanical","S",8341,1
"2024/8/20","32",10:02:00,"Tuesday","Mechanical","E",7249,1
"2024/8/20","20",10:10:00,"Tuesday","Diversion","S",8534,1
"2024/8/20","52",10:14:00,"Tuesday","Mechanical","E",3552,1
"2024/8/20","32",10:18:00,"Tuesday","Emergency Services","E",7315,0
"2024/8/20","112",10:36:00,"Tuesday","Mechanical","S",8327,1
"2024/8/20","996",10:39:00,"Tuesday","Mechanical",NA,3550,1
"2024/8/20","35",10:57:00,"Tuesday","Mechanical","W",1413,1
"2024/8/20","98",10:59:00,"Tuesday","Operations - Operator","E",8387,1
"2024/8/20","37",11:02:00,"Tuesday","General Delay","N",3325,1
"2024/8/20","120",11:07:00,"Tuesday","Mechanical",NA,8899,1
"2024/8/20","95",11:10:00,"Tuesday","Mechanical","W",3497,1
"2024/8/20","32",11:10:00,"Tuesday","Mechanical",NA,1052,1
"2024/8/20","19",11:27:00,"Tuesday","Emergency Services","E",8426,1
"2024/8/20","165",11:38:00,"Tuesday","Mechanical",NA,8899,1
"2024/8/20","69",11:46:00,"Tuesday","Operations - Operator","N",8430,1
"2024/8/20","130",11:51:00,"Tuesday","Mechanical",NA,1219,1
"2024/8/20","96",12:15:00,"Tuesday","Operations - Operator","E",3601,1
"2024/8/20",NA,12:47:00,"Tuesday","Collision - TTC",NA,0,0
"2024/8/20","36",12:50:00,"Tuesday","Operations - Operator","W",9102,1
"2024/8/20","133",12:51:00,"Tuesday","Cleaning - Unsanitary","N",3450,1
"2024/8/20","960",13:16:00,"Tuesday","Collision - TTC","E",3526,1
"2024/8/20","88",13:28:00,"Tuesday","Operations - Operator","W",8833,1
"2024/8/20","135",13:29:00,"Tuesday","Operations - Operator","S",8584,1
"2024/8/20","34",13:37:00,"Tuesday","Operations - Operator","E",8765,1
"2024/8/20","995",13:54:00,"Tuesday","Mechanical",NA,1555,1
"2024/8/20","38",13:58:00,"Tuesday","Operations - Operator","W",3442,1
"2024/8/20","52",13:58:00,"Tuesday","Collision - TTC","E",8940,1
"2024/8/20","70",14:02:00,"Tuesday","Emergency Services","E",8609,1
"2024/8/20","927",14:05:00,"Tuesday","Collision - TTC","E",3558,1
"2024/8/20","112",14:05:00,"Tuesday","Operations - Operator","E",3302,1
"2024/8/20","985",14:07:00,"Tuesday","Mechanical","E",1250,1
"2024/8/20","929",14:14:00,"Tuesday","Investigation","S",9046,1
"2024/8/20","927",14:15:00,"Tuesday","Mechanical","N",3611,1
"2024/8/20","29",14:20:00,"Tuesday","Mechanical","S",9427,1
"2024/8/20","7",14:37:00,"Tuesday","Mechanical",NA,9004,0
"2024/8/20","52",14:44:00,"Tuesday","Mechanical","N",8895,1
"2024/8/20","945",14:46:00,"Tuesday","Collision - TTC","N",7228,1
"2024/8/20","34",14:53:00,"Tuesday","Collision - TTC","E",8687,1
"2024/8/20","29",15:09:00,"Tuesday","Cleaning - Unsanitary","S",9437,1
"2024/8/20","11",15:35:00,"Tuesday","Operations - Operator","N",8858,1
"2024/8/20","929",15:41:00,"Tuesday","Operations - Operator","S",9449,1
"2024/8/20","110",15:42:00,"Tuesday","Mechanical","N",8134,1
"2024/8/20","941",15:44:00,"Tuesday","Investigation","S",9142,1
"2024/8/20","985",15:47:00,"Tuesday","Vision","E",9058,1
"2024/8/20","985",15:47:00,"Tuesday","Operations - Operator","E",3436,1
"2024/8/20","37",15:54:00,"Tuesday","Emergency Services","N",8202,1
"2024/8/20","29",15:57:00,"Tuesday","Mechanical","W",9032,1
"2024/8/20","116",16:01:00,"Tuesday","Security","E",1657,1
"2024/8/20","133",16:03:00,"Tuesday","Mechanical",NA,1503,1
"2024/8/20","79",16:07:00,"Tuesday","General Delay","N",7252,1
"2024/8/20","945",16:09:00,"Tuesday","Vision","N",7221,1
"2024/8/20","85",16:13:00,"Tuesday","Vision","E",1220,1
"2024/8/20","171",16:16:00,"Tuesday","Diversion","N",7202,1
"2024/8/20","35",16:17:00,"Tuesday","Diversion",NA,0,1
"2024/8/20","29",16:18:00,"Tuesday","Collision - TTC","S",9020,1
"2024/8/20","935",16:19:00,"Tuesday","Diversion","N",1069,1
"2024/8/20","113",16:32:00,"Tuesday","Cleaning - Unsanitary","S",8538,1
"2024/8/20","69",16:32:00,"Tuesday","Emergency Services","S",8430,1
"2024/8/20","32",16:37:00,"Tuesday","Mechanical","W",7255,1
"2024/8/20","952",16:39:00,"Tuesday","Mechanical","S",1361,1
"2024/8/20","102",16:42:00,"Tuesday","Mechanical","S",3401,1
"2024/8/20","929",16:46:00,"Tuesday","General Delay",NA,0,0
"2024/8/20","45",17:03:00,"Tuesday","Mechanical","N",7269,1
"2024/8/20","52",17:09:00,"Tuesday","Collision - TTC","W",1389,1
"2024/8/20","95",17:09:00,"Tuesday","Operations - Operator","E",1280,1
"2024/8/20","134",17:12:00,"Tuesday","Security","S",3491,1
"2024/8/20","63",17:25:00,"Tuesday","Collision - TTC","S",3549,1
"2024/8/20","35",17:27:00,"Tuesday","Operations - Operator","S",1004,1
"2024/8/20","52",17:33:00,"Tuesday","Mechanical","E",1374,1
"2024/8/20","121",17:37:00,"Tuesday","Operations - Operator","E",8497,1
"2024/8/20",NA,17:50:00,"Tuesday","Collision - TTC","S",8952,1
"2024/8/20","169",17:55:00,"Tuesday","Operations - Operator","E",1618,1
"2024/8/20","32",17:58:00,"Tuesday","Mechanical","N",1329,1
"2024/8/20","43",18:00:00,"Tuesday","Emergency Services","N",3179,1
"2024/8/20","45",18:01:00,"Tuesday","Operations - Operator","S",7298,1
"2024/8/20","995",18:04:00,"Tuesday","Mechanical","W",1322,1
"2024/8/20","952",18:08:00,"Tuesday","Mechanical","E",8935,1
"2024/8/20","75",18:09:00,"Tuesday","General Delay","N",8402,0
"2024/8/20","52",18:20:00,"Tuesday","Collision - TTC","W",3546,1
"2024/8/20","995",18:23:00,"Tuesday","Mechanical","N",1322,1
"2024/8/20","952",18:27:00,"Tuesday","Collision - TTC","W",8879,1
"2024/8/20","43",18:29:00,"Tuesday","Collision - TTC","S",9211,1
"2024/8/20","52",18:33:00,"Tuesday","Security","E",3609,1
"2024/8/20","24",18:35:00,"Tuesday","Cleaning - Unsanitary","N",8963,1
"2024/8/20","25",18:35:00,"Tuesday","Emergency Services","S",8665,1
"2024/8/20","52",18:35:00,"Tuesday","Diversion",NA,3546,1
"2024/8/20","41",18:37:00,"Tuesday","Mechanical","S",7256,1
"2024/8/20","952",18:38:00,"Tuesday","Diversion",NA,8879,1
"2024/8/20","72",18:39:00,"Tuesday","Mechanical","N",8501,1
"2024/8/20","22",18:41:00,"Tuesday","Operations - Operator",NA,8961,1
"2024/8/20","16",19:05:00,"Tuesday","Operations - Operator","N",8496,1
"2024/8/20","102",19:05:00,"Tuesday","Operations - Operator",NA,3434,1
"2024/8/20","71",19:07:00,"Tuesday","Operations - Operator","S",7234,1
"2024/8/20","985",19:13:00,"Tuesday","Collision - TTC","W",9055,1
"2024/8/20","32",19:18:00,"Tuesday","Security","E",7218,1
"2024/8/20","38",19:26:00,"Tuesday","General Delay","W",3203,1
"2024/8/20","68",19:26:00,"Tuesday","General Delay","S",3203,1
"2024/8/20","68",19:53:00,"Tuesday","Mechanical","N",3249,1
"2024/8/20","11",19:54:00,"Tuesday","General Delay","S",8744,1
"2024/8/20","11",19:54:00,"Tuesday","General Delay","S",8744,1
"2024/8/20","900",20:09:00,"Tuesday","General Delay","N",3338,1
"2024/8/20","35",20:36:00,"Tuesday","Operations - Operator","N",7216,1
"2024/8/20","32",20:47:00,"Tuesday","Diversion",NA,8240,1
"2024/8/20","29",20:48:00,"Tuesday","Diversion","N",9462,1
"2024/8/20","29",20:56:00,"Tuesday","Diversion","N",9441,1
"2024/8/20","29",20:57:00,"Tuesday","Diversion","N",9466,1
"2024/8/20","929",21:00:00,"Tuesday","Diversion","S",9137,1
"2024/8/20","929",21:00:00,"Tuesday","Diversion","N",9466,1
"2024/8/20","85",21:21:00,"Tuesday","Cleaning - Unsanitary","E",1265,1
"2024/8/20","929",21:22:00,"Tuesday","Mechanical","S",9037,1
"2024/8/20",NA,21:32:00,"Tuesday","Operations - Operator",NA,7051,0
"2024/8/20","95",21:43:00,"Tuesday","Mechanical",NA,3480,1
"2024/8/20","52",21:48:00,"Tuesday","General Delay",NA,0,0
"2024/8/20","65",22:03:00,"Tuesday","Security",NA,8487,1
"2024/8/20","352",22:07:00,"Tuesday","Diversion",NA,3605,1
"2024/8/20","45",22:16:00,"Tuesday","Emergency Services","W",7292,1
"2024/8/20","36",22:56:00,"Tuesday","Operations - Operator","W",9113,1
"2024/8/20","107",23:12:00,"Tuesday","Vision","N",7035,1
"2024/8/20","36",23:14:00,"Tuesday","Security","E",9107,1
"2024/8/20","37",23:51:00,"Tuesday","Cleaning - Unsanitary","N",8153,1
"2024/8/20","95",00:00:00,"Tuesday","Investigation","E",3481,1
"2024/8/20","168",00:17:00,"Tuesday","Security",NA,7268,1
"2024/8/20","600",01:00:00,"Tuesday","Security","S",3457,1
"2024/8/20","32",01:38:00,"Tuesday","Mechanical","E",7296,1
"2024/8/21","89",02:03:00,"Wednesday","Vision","S",7101,1
"2024/8/21","335",03:45:00,"Wednesday","Emergency Services","N",7233,0
"2024/8/21","35",04:27:00,"Wednesday","Operations - Operator","S",1402,1
"2024/8/21","89",04:34:00,"Wednesday","General Delay","N",8391,1
"2024/8/21","89",04:38:00,"Wednesday","Investigation","S",8358,1
"2024/8/21","53",04:57:00,"Wednesday","Mechanical","W",3262,1
"2024/8/21","45",05:05:00,"Wednesday","Vision",NA,7250,1
"2024/8/21","924",05:55:00,"Wednesday","Vision",NA,8963,1
"2024/8/21","925",06:04:00,"Wednesday","Operations - Operator",NA,8627,1
"2024/8/21","52",06:14:00,"Wednesday","Mechanical","S",1334,1
"2024/8/21","26",06:19:00,"Wednesday","Security","W",8202,1
"2024/8/21","165",06:32:00,"Wednesday","Mechanical","N",8927,1
"2024/8/21","85",06:35:00,"Wednesday","Operations - Operator","E",3487,1
"2024/8/21","59",06:40:00,"Wednesday","Mechanical",NA,3523,1
"2024/8/21","110",06:55:00,"Wednesday","General Delay","S",3312,1
"2024/8/21",NA,07:03:00,"Wednesday","Emergency Services",NA,0,0
"2024/8/21","36",07:07:00,"Wednesday","Mechanical",NA,1337,1
"2024/8/21","935",07:15:00,"Wednesday","Mechanical",NA,1413,1
"2024/8/21","114",07:31:00,"Wednesday","General Delay","E",8410,0
"2024/8/21","32",07:38:00,"Wednesday","Mechanical","E",1022,1
"2024/8/21","131",07:39:00,"Wednesday","Mechanical",NA,1503,1
"2024/8/21","50",07:43:00,"Wednesday","Diversion","S",3332,1
"2024/8/21","105",07:48:00,"Wednesday","Mechanical","S",8389,1
"2024/8/21","134",08:21:00,"Wednesday","Operations - Operator",NA,3435,1
"2024/8/21","41",08:31:00,"Wednesday","Mechanical","S",9026,1
"2024/8/21","35",08:49:00,"Wednesday","Emergency Services","N",1412,1
"2024/8/21","984",09:10:00,"Wednesday","Mechanical","W",3706,1
"2024/8/21","555",09:31:00,"Wednesday","Collision - TTC","S",3527,0
"2024/8/21","169",09:39:00,"Wednesday","Operations - Operator",NA,1232,1
"2024/8/21","36",09:41:00,"Wednesday","Mechanical","E",9087,1
"2024/8/21","10",09:45:00,"Wednesday","Collision - TTC",NA,3212,0
"2024/8/21","114",09:50:00,"Wednesday","Mechanical",NA,8410,1
"2024/8/21","47",09:50:00,"Wednesday","Mechanical","N",7130,1
"2024/8/21","985",10:06:00,"Wednesday","Mechanical","W",9055,1
"2024/8/21","13",10:30:00,"Wednesday","Operations - Operator",NA,3509,1
"2024/8/21","7",10:33:00,"Wednesday","Security","N",9013,0
"2024/8/21","85",10:35:00,"Wednesday","Mechanical","E",1286,1
"2024/8/21",NA,11:03:00,"Wednesday","Emergency Services",NA,0,0
"2024/8/21","34",11:07:00,"Wednesday","Collision - TTC","E",8857,1
"2024/8/21","999",11:44:00,"Wednesday","Collision - TTC","W",8580,0
"2024/8/21","985",12:12:00,"Wednesday","Operations - Operator","W",9050,1
"2024/8/21","985",12:12:00,"Wednesday","Operations - Operator","N",9079,1
"2024/8/21",NA,12:28:00,"Wednesday","Emergency Services",NA,0,0
"2024/8/21","38",12:36:00,"Wednesday","Cleaning - Unsanitary","W",1310,1
"2024/8/21","999",12:49:00,"Wednesday","Mechanical",NA,3535,1
"2024/8/21","102",12:50:00,"Wednesday","Mechanical","S",3439,1
"2024/8/21","36",12:55:00,"Wednesday","Security","N",9088,1
"2024/8/21","902",13:18:00,"Wednesday","Mechanical","N",1211,1
"2024/8/21","96",13:21:00,"Wednesday","Operations - Operator","W",8930,1
"2024/8/21","927",13:23:00,"Wednesday","Mechanical","N",3649,1
"2024/8/21","50",13:33:00,"Wednesday","Diversion","W",3364,1
"2024/8/21","996",13:33:00,"Wednesday","Operations - Operator","W",3634,1
"2024/8/21","106",13:34:00,"Wednesday","Operations - Operator",NA,7061,1
"2024/8/21","116",13:47:00,"Wednesday","Cleaning - Unsanitary","N",1328,1
"2024/8/21","34",13:48:00,"Wednesday","Mechanical","E",3752,1
"2024/8/21","112",13:49:00,"Wednesday","Operations - Operator","N",8324,1
"2024/8/21","100",13:53:00,"Wednesday","General Delay","E",8812,0
"2024/8/21","36",13:59:00,"Wednesday","Mechanical","S",9102,1
"2024/8/21","91",14:08:00,"Wednesday","Mechanical",NA,8841,1
"2024/8/21","54",14:23:00,"Wednesday","Mechanical","S",8848,1
"2024/8/21","57",14:28:00,"Wednesday","Security",NA,3164,1
"2024/8/21","7",15:13:00,"Wednesday","Collision - TTC","W",9016,1
"2024/8/21","34",15:18:00,"Wednesday","Collision - TTC","W",8679,1
"2024/8/21","75",15:19:00,"Wednesday","Mechanical","S",8403,1
"2024/8/21","21",15:24:00,"Wednesday","General Delay","E",8450,1
"2024/8/21","35",15:33:00,"Wednesday","Mechanical",NA,1403,1
"2024/8/21","41",15:33:00,"Wednesday","Mechanical","S",9455,1
"2024/8/21","902",15:43:00,"Wednesday","Mechanical","N",3450,1
"2024/8/21",NA,15:59:00,"Wednesday","Emergency Services",NA,0,0
"2024/8/21","113",16:09:00,"Wednesday","Investigation","W",8447,1
"2024/8/21","114",16:12:00,"Wednesday","General Delay","E",0,0
"2024/8/21","176",16:33:00,"Wednesday","Cleaning - Unsanitary","E",3357,1
"2024/8/21","35",16:40:00,"Wednesday","Cleaning - Unsanitary","W",1101,1
"2024/8/21","32",16:45:00,"Wednesday","Diversion","W",7305,1
"2024/8/21","65",16:47:00,"Wednesday","Security",NA,8606,1
"2024/8/21","131",17:05:00,"Wednesday","Operations - Operator",NA,1212,1
"2024/8/21","7",17:07:00,"Wednesday","Diversion","S",9004,1
"2024/8/21","200",17:10:00,"Wednesday","Mechanical","E",3408,1
"2024/8/21","79",17:13:00,"Wednesday","Operations - Operator","E",7268,1
"2024/8/21","67",17:19:00,"Wednesday","Operations - Operator","S",3757,1
"2024/8/21","108",17:33:00,"Wednesday","Security","W",8931,1
"2024/8/21","960",17:39:00,"Wednesday","Mechanical","W",8384,1
"2024/8/21","71",17:46:00,"Wednesday","Mechanical","S",7256,1
"2024/8/21","44",17:50:00,"Wednesday","Mechanical","N",8133,1
"2024/8/21","22",17:50:00,"Wednesday","Operations - Operator","S",8584,1
"2024/8/21","902",17:58:00,"Wednesday","Mechanical","N",1211,1
"2024/8/21","64",17:59:00,"Wednesday","Security","E",8434,1
"2024/8/21","902",18:05:00,"Wednesday","Mechanical","N",1211,1
"2024/8/21","924",18:06:00,"Wednesday","Mechanical","S",8410,1
"2024/8/21","929",18:07:00,"Wednesday","Mechanical","W",9449,1
"2024/8/21","97",18:08:00,"Wednesday","Security","N",7027,1
"2024/8/21","35",18:10:00,"Wednesday","Collision - TTC","W",1079,1
"2024/8/21","52",18:12:00,"Wednesday","Mechanical","E",3542,1
"2024/8/21","60",18:14:00,"Wednesday","Mechanical","E",8381,1
"2024/8/21","201",18:14:00,"Wednesday","Cleaning - Unsanitary","S",8635,1
"2024/8/21","41",18:22:00,"Wednesday","Vision","S",9455,1
"2024/8/21","76",18:26:00,"Wednesday","Operations - Operator",NA,8178,1
"2024/8/21","32",18:27:00,"Wednesday","Diversion","W",7244,1
"2024/8/21","95",18:41:00,"Wednesday","Mechanical","W",3431,1
"2024/8/21","32",18:55:00,"Wednesday","Collision - TTC","E",7224,1
"2024/8/21","112",18:57:00,"Wednesday","Operations - Operator","N",8310,1
"2024/8/21","95",19:06:00,"Wednesday","Mechanical","W",3401,1
"2024/8/21","96",19:06:00,"Wednesday","Mechanical","W",3565,1
"2024/8/21","29",19:08:00,"Wednesday","Operations - Operator","S",9042,1
